,gu,dong,apt,addr,area,completion,transaction_ym,floor,price,price/pyeong,latitude,longitude
24,용산구,후암동,후암미주,후암동 423-1 후암미주,62.28,1980,201710,3,53200,2819,37.5518500,126.9757889
25,용산구,후암동,후암미주,후암동 423-1 후암미주,64.26,1980,201710,6,52900,2717,37.5518500,126.9757889
26,용산구,후암동,후암미주,후암동 423-1 후암미주,62.78,1980,201711,6,52000,2733,37.5518500,126.9757889
27,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,59.41,2010,201701,17,62500,3472,37.5401236,126.9582160
28,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,59.41,2010,201701,9,63500,3527,37.5401236,126.9582160
29,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,59.41,2010,201701,3,62500,3472,37.5401236,126.9582160
30,용산구,효창동,세양청마루,효창동 268 세양청마루,84.18,2006,201701,9,60000,2352,37.5407483,126.9569685
31,용산구,효창동,효창맨션,효창동 5-495 효창맨션,66.12,1969,201701,6,28000,1397,37.5420112,126.9618285
32,용산구,효창동,세인트힐,효창동 5-17 세인트힐,136.13,2004,201702,6,68000,1648,37.5424128,126.9638086
33,용산구,효창동,효창,효창동 3-197 효창,66.97,1972,201702,3,37000,1823,37.5475148,126.9629158
34,용산구,효창동,효창,효창동 3-197 효창,66.97,1972,201702,3,36800,1813,37.5475148,126.9629158
35,용산구,효창동,효창,효창동 3-197 효창,67.0,1973,201702,6,37000,1822,37.5475148,126.9629158
36,용산구,효창동,아이딜,효창동 130-2 아이딜,79.06,2005,201702,5,43000,1795,37.5408413,126.9600246
37,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,114.69,2010,201703,14,94500,2719,37.5401236,126.9582160
38,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,59.41,2010,201703,15,64000,3555,37.5401236,126.9582160
39,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,84.45,2010,201703,14,78000,3048,37.5401236,126.9582160
40,용산구,효창동,효창한신,효창동 5-145 효창한신,60.4,1987,201703,3,41500,2267,37.5418438,126.9577489
41,용산구,효창동,효창맨션,효창동 5-495 효창맨션,66.12,1969,201703,9,28500,1422,37.5420112,126.9618285
42,용산구,효창동,효창,효창동 3-197 효창,66.97,1972,201703,5,38000,1872,37.5475148,126.9629158
43,용산구,효창동,태원팰리스,효창동 5-1 태원팰리스,119.82,2007,201703,1,61000,1680,37.5424939,126.9643144
44,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,59.41,2010,201703,3,62200,3455,37.5401236,126.9582160
45,용산구,효창동,예빌리지,효창동 5-262 예빌리지,132.41,2004,201703,4,48000,1196,37.5415844,126.9577723
46,용산구,효창동,효창맨션,효창동 5-495 효창맨션,59.5,1969,201703,11,28000,1553,37.5420112,126.9618285
47,용산구,효창동,예빌리지,효창동 5-262 예빌리지,115.98,2004,201704,1,52000,1480,37.5415844,126.9577723
48,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,84.45,2010,201704,11,80000,3126,37.5401236,126.9582160
49,용산구,효창동,세양청마루,효창동 268 세양청마루,84.18,2006,201704,5,60000,2352,37.5407483,126.9569685
50,용산구,효창동,효창한신,효창동 5-145 효창한신,121.38,1987,201704,1,65000,1767,37.5418438,126.9577489
51,용산구,효창동,효창로즈,효창동 3-4 효창로즈,84.76,2001,201704,6,43000,1674,37.5485819,126.9625457
52,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,114.69,2010,201704,21,95000,2733,37.5401236,126.9582160
53,용산구,효창동,세양청마루,효창동 268 세양청마루,84.18,2006,201705,11,61800,2423,37.5407483,126.9569685
54,용산구,효창동,아인하우스,효창동 5-42 아인하우스,59.92,2012,201705,4,43000,2368,37.5418512,126.9632018
55,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,84.45,2010,201705,16,77000,3009,37.5401236,126.9582160
56,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,59.41,2010,201705,18,64000,3555,37.5401236,126.9582160
57,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,84.45,2010,201705,12,80000,3126,37.5401236,126.9582160
58,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,59.41,2010,201705,5,64800,3599,37.5401236,126.9582160
59,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,84.45,2010,201705,13,83500,3263,37.5401236,126.9582160
60,용산구,효창동,효창,효창동 3-197 효창,66.97,1972,201705,1,39000,1922,37.5475148,126.9629158
61,용산구,효창동,아인하우스,효창동 5-42 아인하우스,59.95,2012,201705,3,39500,2174,37.5418512,126.9632018
62,용산구,효창동,태원팰리스,효창동 5-1 태원팰리스,119.82,2007,201706,4,60000,1652,37.5424939,126.9643144
63,용산구,효창동,효창한신,효창동 5-145 효창한신,60.4,1987,201706,5,45700,2497,37.5418438,126.9577489
64,용산구,효창동,효창맨션,효창동 5-495 효창맨션,59.5,1969,201706,4,29000,1608,37.5420112,126.9618285
65,용산구,효창동,효창,효창동 3-197 효창,66.97,1972,201706,4,40000,1971,37.5475148,126.9629158
66,용산구,효창동,효창맨션,효창동 5-495 효창맨션,59.5,1969,201706,5,29500,1636,37.5420112,126.9618285
67,용산구,효창동,효창로즈,효창동 3-4 효창로즈,84.81,2001,201706,6,41000,1595,37.5485819,126.9625457
68,용산구,효창동,대성효창,효창동 5-258 대성효창,100.64,2003,201707,7,49900,1636,37.5418343,126.9581032
69,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,59.41,2010,201707,8,70000,3888,37.5401236,126.9582160
70,용산구,효창동,세양청마루,효창동 268 세양청마루,84.18,2006,201707,13,65000,2548,37.5407483,126.9569685
71,용산구,효창동,아이딜,효창동 130-2 아이딜,79.06,2005,201707,2,46500,1941,37.5408413,126.9600246
72,용산구,효창동,아이딜,효창동 130-2 아이딜,79.06,2005,201707,4,46200,1928,37.5408413,126.9600246
73,용산구,효창동,대성효창,효창동 5-258 대성효창,126.54,2003,201708,1,56700,1479,37.5418343,126.9581032
74,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,59.41,2010,201709,6,69500,3860,37.5401236,126.9582160
75,용산구,효창동,효창베네스,효창동 272 효창베네스,84.94,2002,201709,4,53000,2059,37.5423259,126.9592055
76,용산구,효창동,효창맨션,효창동 5-495 효창맨션,66.12,1969,201709,10,30000,1497,37.5420112,126.9618285
77,용산구,효창동,세양청마루,효창동 268 세양청마루,59.28,2006,201710,8,59000,3284,37.5407483,126.9569685
78,용산구,효창동,효창파크푸르지오,효창동 274 효창파크푸르지오,84.45,2010,201711,6,90000,3517,37.5401236,126.9582160
79,용산구,효창동,세양청마루,효창동 268 세양청마루,84.18,2006,201711,11,69500,2725,37.5407483,126.9569685
80,용산구,용문동,브라운스톤,용문동 90 브라운스톤,84.98,2011,201701,6,67000,2602,37.5362695,126.9591984
81,용산구,용문동,브라운스톤,용문동 90 브라운스톤,84.91,2011,201702,1,62000,2410,37.5362695,126.9591984
82,용산구,용문동,브라운스톤,용문동 90 브라운스톤,59.94,2011,201702,2,55000,3028,37.5362695,126.9591984
83,용산구,용문동,삼성하이츠,용문동 38-76 삼성하이츠,84.39,2003,201702,1,40000,1564,37.5372571,126.9567048
84,용산구,용문동,브라운스톤,용문동 90 브라운스톤,84.98,2011,201703,5,65500,2544,37.5362695,126.9591984
85,용산구,용문동,브라운스톤,용문동 90 브라운스톤,59.94,2011,201703,3,55000,3028,37.5362695,126.9591984
86,용산구,용문동,브라운스톤,용문동 90 브라운스톤,84.99,2011,201705,4,67000,2601,37.5362695,126.9591984
87,용산구,용문동,브라운스톤,용문동 90 브라운스톤,84.76,2011,201705,6,67000,2609,37.5362695,126.9591984
88,용산구,용문동,브라운스톤,용문동 90 브라운스톤,84.99,2011,201705,2,66000,2563,37.5362695,126.9591984
89,용산구,용문동,브라운스톤,용문동 90 브라운스톤,59.94,2011,201706,1,55000,3028,37.5362695,126.9591984
90,용산구,용문동,브라운스톤,용문동 90 브라운스톤,59.94,2011,201707,3,58000,3193,37.5362695,126.9591984
91,용산구,용문동,브라운스톤,용문동 90 브라운스톤,114.93,2011,201707,4,79500,2283,37.5362695,126.9591984
92,용산구,용문동,브라운스톤,용문동 90 브라운스톤,84.76,2011,201708,1,64000,2492,37.5362695,126.9591984
93,용산구,용문동,브라운스톤,용문동 90 브라운스톤,84.99,2011,201708,8,72000,2796,37.5362695,126.9591984
94,용산구,용문동,브라운스톤,용문동 90 브라운스톤,59.94,2011,201708,3,56000,3083,37.5362695,126.9591984
95,용산구,용문동,브라운스톤,용문동 90 브라운스톤,84.99,2011,201709,2,71000,2757,37.5362695,126.9591984
96,용산구,용문동,브라운스톤,용문동 90 브라운스톤,59.94,2011,201710,9,60000,3303,37.5362695,126.9591984
97,용산구,용문동,브라운스톤,용문동 90 브라운스톤,59.94,2011,201710,6,61000,3358,37.5362695,126.9591984
98,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,121.44,1975,201701,9,99999,2717,37.5185927,126.9808408
99,용산구,이촌동,시범(중산1차),이촌동 211-2 시범(중산1차),59.5,1970,201701,4,32000,1775,37.5297448,126.9532859
100,용산구,이촌동,우성,이촌동 399-1 우성,114.74,1995,201701,17,105000,3020,37.5216996,126.9683554
101,용산구,이촌동,시범(중산1차),이촌동 211-2 시범(중산1차),59.5,1970,201701,4,43500,2413,37.5297448,126.9532859
102,용산구,이촌동,강촌,이촌동 402 강촌,59.12,1998,201701,12,65500,3656,37.5192472,126.9774760
103,용산구,이촌동,이촌시범,이촌동 206-27 이촌시범,49.59,1970,201701,4,30000,1996,37.5270561,126.9543187
104,용산구,이촌동,이촌시범,이촌동 206-27 이촌시범,59.5,1970,201701,5,36900,2047,37.5270561,126.9543187
105,용산구,이촌동,시범(중산1차),이촌동 211-2 시범(중산1차),59.5,1970,201701,4,42500,2357,37.5297448,126.9532859
106,용산구,이촌동,강변,이촌동 193-3 강변,66.08,1971,201701,2,40000,1998,37.5235230,126.9592399
107,용산구,이촌동,한가람,이촌동 404 한가람,114.96,1998,201701,8,113000,3244,37.5216049,126.9702965
108,용산구,이촌동,점보,이촌동 300-10 점보,177.62,1974,201701,18,105000,1951,37.5180566,126.9787125
109,용산구,이촌동,로얄(e-편한세상),이촌동 301-10 로얄(e-편한세상),147.74,1972,201701,6,88000,1966,37.5200772,126.9745397
110,용산구,이촌동,현대한강,이촌동 400 현대한강,84.88,1997,201701,3,73000,2838,37.5233298,126.9575779
111,용산구,이촌동,한가람,이촌동 404 한가람,59.88,1998,201701,13,72000,3968,37.5216049,126.9702965
112,용산구,이촌동,이촌코오롱(A),이촌동 412 이촌코오롱(A),84.78,1999,201701,12,92900,3616,37.5200805,126.9779428
113,용산구,이촌동,이촌동삼성리버스위트,이촌동 426 이촌동삼성리버스위트,134.9,2002,201701,6,147000,3596,37.5172456,126.9768136
114,용산구,이촌동,대림,이촌동 395 대림,59.22,1994,201701,6,59500,3316,37.5252227,126.9549300
115,용산구,이촌동,이촌코오롱(A),이촌동 412 이촌코오롱(A),114.69,1999,201701,2,106400,3061,37.5200805,126.9779428
116,용산구,이촌동,현대한강,이촌동 400 현대한강,84.88,1997,201701,2,70200,2729,37.5233298,126.9575779
117,용산구,이촌동,한가람,이촌동 404 한가람,84.89,1998,201701,14,95500,3712,37.5216049,126.9702965
118,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,146.38,1974,201701,10,109999,2480,37.5185927,126.9808408
119,용산구,이촌동,강촌,이촌동 402 강촌,59.12,1998,201702,16,69400,3874,37.5192472,126.9774760
120,용산구,이촌동,동아그린,이촌동 411 동아그린,48.76,1999,201702,7,44500,3012,37.5239415,126.9580356
121,용산구,이촌동,한강맨숀,이촌동 300-23 한강맨숀,101.95,1971,201702,3,167000,5406,37.5193535,126.9750083
122,용산구,이촌동,왕궁,이촌동 300-11 왕궁,102.48,1975,201702,5,129550,4172,37.5171632,126.9782605
123,용산구,이촌동,래미안첼리투스아파트,이촌동 436 래미안첼리투스아파트,124.02,2015,201702,24,245000,6519,37.5171808,126.9800070
124,용산구,이촌동,이촌코오롱(A),이촌동 412 이촌코오롱(A),59.82,1999,201702,10,67500,3724,37.5200805,126.9779428
125,용산구,이촌동,이촌코오롱(A),이촌동 412 이촌코오롱(A),114.69,1999,201702,1,105000,3021,37.5200805,126.9779428
126,용산구,이촌동,이촌동삼성리버스위트,이촌동 426 이촌동삼성리버스위트,234.53,2002,201702,4,185000,2603,37.5172456,126.9768136
127,용산구,이촌동,강촌,이촌동 402 강촌,59.12,1998,201702,2,65000,3628,37.5192472,126.9774760
128,용산구,이촌동,한강(대우),이촌동 415 한강(대우),134.13,2000,201702,2,103000,2534,37.5222322,126.9694768
129,용산구,이촌동,동아그린,이촌동 411 동아그린,59.58,1999,201702,9,54500,3019,37.5239415,126.9580356
130,용산구,이촌동,빌라맨션,이촌동 302-86 빌라맨션,174.48,1974,201702,14,116000,2194,37.5213371,126.9643970
131,용산구,이촌동,현대한강,이촌동 400 현대한강,84.88,1997,201702,1,65700,2554,37.5233298,126.9575779
132,용산구,이촌동,이촌동삼성리버스위트,이촌동 426 이촌동삼성리버스위트,137.37,2002,201702,15,147000,3531,37.5172456,126.9768136
133,용산구,이촌동,동부센트레빌,이촌동 418 동부센트레빌,100.92,2001,201702,25,104000,3401,37.5211983,126.9665209
134,용산구,이촌동,로얄(e-편한세상),이촌동 301-10 로얄(e-편한세상),147.74,1972,201702,4,89000,1988,37.5200772,126.9745397
135,용산구,이촌동,한가람,이촌동 404 한가람,84.89,1998,201702,9,98000,3810,37.5216049,126.9702965
136,용산구,이촌동,한가람,이촌동 404 한가람,84.96,1998,201702,11,96000,3729,37.5216049,126.9702965
137,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,121.44,1975,201702,14,110000,2989,37.5185927,126.9808408
138,용산구,이촌동,강촌,이촌동 402 강촌,84.85,1998,201702,12,88000,3423,37.5192472,126.9774760
139,용산구,이촌동,동아그린,이촌동 411 동아그린,59.58,1999,201702,4,55000,3046,37.5239415,126.9580356
140,용산구,이촌동,한가람,이촌동 404 한가람,59.88,1998,201702,6,72500,3995,37.5216049,126.9702965
141,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,126.1,1975,201702,15,105000,2748,37.5185927,126.9808408
142,용산구,이촌동,시범(중산1차),이촌동 211-2 시범(중산1차),59.5,1970,201702,3,43500,2413,37.5297448,126.9532859
143,용산구,이촌동,동아그린,이촌동 411 동아그린,84.82,1999,201702,2,64000,2490,37.5239415,126.9580356
144,용산구,이촌동,한가람,이촌동 404 한가람,114.96,1998,201702,7,112000,3215,37.5216049,126.9702965
145,용산구,이촌동,현대한강,이촌동 400 현대한강,84.88,1997,201702,1,63000,2449,37.5233298,126.9575779
146,용산구,이촌동,미주B,이촌동 302-48 미주B,156.3,1976,201702,6,89500,1890,37.5200864,126.9694344
147,용산구,이촌동,한가람,이촌동 404 한가람,114.96,1998,201702,1,100000,2871,37.5216049,126.9702965
148,용산구,이촌동,한강맨숀,이촌동 300-23 한강맨숀,87.54,1971,201702,5,148000,5579,37.5193535,126.9750083
149,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,121.44,1975,201702,10,104999,2853,37.5185927,126.9808408
150,용산구,이촌동,강촌,이촌동 402 강촌,106.645,1998,201702,18,99000,3063,37.5192472,126.9774760
151,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,99.13,1975,201702,15,86000,2863,37.5185927,126.9808408
152,용산구,이촌동,한가람,이촌동 404 한가람,84.96,1998,201702,5,90000,3496,37.5216049,126.9702965
153,용산구,이촌동,동아그린,이촌동 411 동아그린,43.02,1999,201702,8,40500,3107,37.5239415,126.9580356
154,용산구,이촌동,대림,이촌동 395 대림,59.22,1994,201702,14,64400,3589,37.5252227,126.9549300
155,용산구,이촌동,동부센트레빌,이촌동 418 동부센트레빌,100.92,2001,201702,2,90000,2943,37.5211983,126.9665209
156,용산구,이촌동,한강맨숀,이촌동 300-23 한강맨숀,101.95,1971,201702,4,165000,5341,37.5193535,126.9750083
157,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,121.44,1975,201702,10,108000,2935,37.5185927,126.9808408
158,용산구,이촌동,대림,이촌동 395 대림,114.96,1994,201702,3,84000,2411,37.5252227,126.9549300
159,용산구,이촌동,강촌,이촌동 402 강촌,114.595,1998,201702,13,100000,2880,37.5192472,126.9774760
160,용산구,이촌동,로얄(e-편한세상),이촌동 301-10 로얄(e-편한세상),186.12,1972,201702,2,109999,1950,37.5200772,126.9745397
161,용산구,이촌동,동부센트레빌,이촌동 418 동부센트레빌,100.92,2001,201702,14,104000,3401,37.5211983,126.9665209
162,용산구,이촌동,강촌,이촌동 402 강촌,59.12,1998,201702,7,68700,3835,37.5192472,126.9774760
163,용산구,이촌동,현대한강,이촌동 400 현대한강,59.55,1997,201702,14,69500,3851,37.5233298,126.9575779
164,용산구,이촌동,동아그린,이촌동 411 동아그린,84.82,1999,201702,20,65000,2529,37.5239415,126.9580356
165,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,126.1,1975,201702,9,89970,2354,37.5185927,126.9808408
166,용산구,이촌동,동원베네스트,이촌동 434 동원베네스트,84.973,2005,201702,9,65000,2524,37.5269350,126.9550561
167,용산구,이촌동,한가람,이촌동 404 한가람,84.96,1998,201702,7,96000,3729,37.5216049,126.9702965
168,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,180.23,1974,201702,2,120000,2197,37.5185927,126.9808408
169,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,99.13,1975,201702,2,79700,2653,37.5185927,126.9808408
170,용산구,이촌동,강촌,이촌동 402 강촌,114.595,1998,201702,7,101500,2923,37.5192472,126.9774760
171,용산구,이촌동,시범(중산1차),이촌동 211-2 시범(중산1차),59.5,1970,201702,6,43500,2413,37.5297448,126.9532859
172,용산구,이촌동,LG한강자이,이촌동 430 LG한강자이,134.45,2003,201702,9,173000,4246,37.5199669,126.9711068
173,용산구,이촌동,한강맨숀,이촌동 300-23 한강맨숀,101.95,1971,201702,4,167000,5406,37.5193535,126.9750083
174,용산구,이촌동,현대한강,이촌동 400 현대한강,59.55,1997,201702,5,65000,3602,37.5233298,126.9575779
175,용산구,이촌동,강촌,이촌동 402 강촌,114.595,1998,201702,4,105000,3024,37.5192472,126.9774760
176,용산구,이촌동,대림,이촌동 395 대림,114.96,1994,201702,17,96000,2756,37.5252227,126.9549300
177,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,121.44,1975,201702,15,110000,2989,37.5185927,126.9808408
178,용산구,이촌동,한가람,이촌동 404 한가람,114.96,1998,201702,8,124000,3559,37.5216049,126.9702965
179,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,99.13,1975,201702,10,58499,1947,37.5185927,126.9808408
180,용산구,이촌동,현대한강,이촌동 400 현대한강,84.88,1997,201702,18,80000,3110,37.5233298,126.9575779
181,용산구,이촌동,북한강(성원),이촌동 422 북한강(성원),59.55,2001,201702,17,70000,3879,37.5273113,126.9537952
182,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,139.97,1974,201702,3,105000,2476,37.5185927,126.9808408
183,용산구,이촌동,강촌,이촌동 402 강촌,106.645,1998,201702,19,104000,3218,37.5192472,126.9774760
184,용산구,이촌동,한가람,이촌동 404 한가람,84.89,1998,201702,5,93500,3635,37.5216049,126.9702965
185,용산구,이촌동,강변,이촌동 193-3 강변,64.43,1971,201703,5,41200,2110,37.5235230,126.9592399
186,용산구,이촌동,이촌코오롱(A),이촌동 412 이촌코오롱(A),59.82,1999,201703,3,65000,3586,37.5200805,126.9779428
187,용산구,이촌동,한강맨숀,이촌동 300-23 한강맨숀,101.95,1971,201703,1,170000,5503,37.5193535,126.9750083
188,용산구,이촌동,강촌,이촌동 402 강촌,84.77,1998,201703,8,90000,3504,37.5192472,126.9774760
189,용산구,이촌동,강촌,이촌동 402 강촌,59.12,1998,201703,17,65500,3656,37.5192472,126.9774760
190,용산구,이촌동,이촌코오롱(A),이촌동 412 이촌코오롱(A),59.82,1999,201703,19,69000,3806,37.5200805,126.9779428
191,용산구,이촌동,강촌,이촌동 402 강촌,59.12,1998,201703,17,66000,3684,37.5192472,126.9774760
192,용산구,이촌동,LG한강자이,이촌동 430 LG한강자이,168.53,2003,201703,14,197000,3857,37.5199669,126.9711068
193,용산구,이촌동,왕궁,이촌동 300-11 왕궁,102.48,1975,201703,3,110000,3542,37.5171632,126.9782605
194,용산구,이촌동,삼익,이촌동 300-301 삼익,104.86,1979,201703,3,97000,3053,37.5184763,126.9760338
195,용산구,이촌동,한가람,이촌동 404 한가람,59.88,1998,201703,18,76500,4216,37.5216049,126.9702965
196,용산구,이촌동,북한강(성원),이촌동 422 북한강(성원),59.55,2001,201703,4,67000,3713,37.5273113,126.9537952
197,용산구,이촌동,대림,이촌동 395 대림,114.96,1994,201703,21,104500,3000,37.5252227,126.9549300
198,용산구,이촌동,한강맨숀,이촌동 300-23 한강맨숀,167.21,1971,201703,2,248000,4894,37.5193535,126.9750083
199,용산구,이촌동,한강(대우),이촌동 415 한강(대우),135.87,2000,201703,15,116000,2817,37.5222322,126.9694768
200,용산구,이촌동,대림,이촌동 395 대림,114.96,1994,201703,1,80000,2296,37.5252227,126.9549300
201,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,99.13,1975,201703,2,77500,2580,37.5185927,126.9808408
202,용산구,이촌동,한가람,이촌동 404 한가람,59.88,1998,201703,9,76000,4188,37.5216049,126.9702965
203,용산구,이촌동,한가람,이촌동 404 한가람,59.88,1998,201703,7,71500,3940,37.5216049,126.9702965
204,용산구,이촌동,한가람,이촌동 404 한가람,59.88,1998,201703,13,73000,4023,37.5216049,126.9702965
205,용산구,이촌동,우성,이촌동 399-1 우성,58.2,1995,201703,8,63000,3572,37.5216996,126.9683554
206,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,146.38,1974,201703,10,111999,2525,37.5185927,126.9808408
207,용산구,이촌동,LG한강자이,이촌동 430 LG한강자이,169.44,2003,201703,13,208000,4051,37.5199669,126.9711068
208,용산구,이촌동,현대한강,이촌동 400 현대한강,84.88,1997,201703,16,80000,3110,37.5233298,126.9575779
209,용산구,이촌동,이촌동삼성리버스위트,이촌동 426 이촌동삼성리버스위트,137.37,2002,201703,11,150000,3603,37.5172456,126.9768136
210,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,139.97,1974,201703,11,123999,2923,37.5185927,126.9808408
211,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,99.13,1975,201703,15,85499,2846,37.5185927,126.9808408
212,용산구,이촌동,한강맨숀,이촌동 300-23 한강맨숀,120.56,1971,201703,4,190000,5201,37.5193535,126.9750083
213,용산구,이촌동,이촌코오롱(A),이촌동 412 이촌코오롱(A),59.82,1999,201703,3,65000,3586,37.5200805,126.9779428
214,용산구,이촌동,이촌코오롱(A),이촌동 412 이촌코오롱(A),59.82,1999,201703,19,66000,3641,37.5200805,126.9779428
215,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,126.1,1975,201703,15,110000,2879,37.5185927,126.9808408
216,용산구,이촌동,반도,이촌동 301-170 반도,166.34,1977,201703,7,165500,3283,37.5170184,126.9820561
217,용산구,이촌동,강촌,이촌동 402 강촌,114.595,1998,201703,19,125000,3600,37.5192472,126.9774760
218,용산구,이촌동,한가람,이촌동 404 한가람,59.88,1998,201703,16,76800,4232,37.5216049,126.9702965
219,용산구,이촌동,대림,이촌동 395 대림,84.78,1994,201703,20,87900,3421,37.5252227,126.9549300
220,용산구,이촌동,한가람,이촌동 404 한가람,59.88,1998,201703,1,60000,3307,37.5216049,126.9702965
221,용산구,이촌동,점보,이촌동 300-10 점보,177.62,1974,201703,11,97500,1811,37.5180566,126.9787125
222,용산구,이촌동,현대맨숀,이촌동 301-160 현대맨숀,146.38,1974,201703,7,118000,2660,37.5185927,126.9808408
223,용산구,이촌동,동부센트레빌,이촌동 418 동부센트레빌,100.8,2001,201703,5,113000,3699,37.5211983,126.9665209
224,용산구,이촌동,한가람,이촌동 404 한가람,114.96,1998,201703,22,120500,3459,37.5216049,126.9702965
225,용산구,이촌동,한강맨숀,이촌동 300-23 한강맨숀,167.21,1971,201703,3,255000,5033,37.5193535,126.9750083
226,용산구,이촌동,한가람,이촌동 404 한가람,114.96,1998,201703,16,119800,3439,37.5216049,126.9702965
227,용산구,이촌동,삼익,이촌동 300-301 삼익,104.86,1979,201703,4,88000,2769,37.5184763,126.9760338
228,용산구,이촌동,한가람,이촌동 404 한가람,84.89,1998,201703,7,96500,3751,37.5216049,126.9702965
